,alignment position,genomic position,edited or not,positional entropy,average score difference
Pl_psbB,602,458,0,1.00,0
Pl_psbB,603,459,0,0.95,0
Pl_psbB,604,460,0,0.77,0
Pl_psbB,605,461,0,1.00,0
Pl_psbB,606,462,0,1.00,0
Pl_psbB,607,463,0,0.87,0
Pl_psbB,608,464,0,1.00,0
Pl_psbB,609,465,0,1.00,0
Pl_psbB,610,466,0,0.95,0
Pl_psbB,611,467,0,0.64,0
Pl_psbB,612,468,0,1.00,0
Pl_psbB,613,469,0,0.92,0
Pl_psbB,614,470,0,0.73,0
Pl_psbB,615,471,0,0.95,0
Pl_psbB,616,472,0,0.95,0
Pl_psbB,617,473,0,0.95,0
Pl_psbB,618,474,0,0.95,0
Pl_psbB,619,475,0,0.90,0
Pl_psbB,620,476,1,0.71,0.93
Pl_psbB,621,477,0,1.00,0
Pl_psbB,622,478,0,0.95,0
Pl_psbC,21,1,0,0.52,0
Pl_psbC,22,2,0,0.70,0
Pl_psbC,23,3,0,0.66,0
Pl_psbC,24,4,1,0.53,4.00
Pl_psbC,25,5,0,0.63,0
Pl_psbC,37,6,0,0.62,0
Pl_psbC,38,7,1,0.63,2.03
Pl_psbC,39,8,0,0.90,0
Pl_psbC,40,9,0,0.90,0
Pl_psbC,41,10,0,0.82,0
Pl_psbC,42,11,0,0.77,0
Pl_psbC,43,12,0,0.92,0
Pl_psbC,44,13,0,0.84,0
Pl_psbC,45,14,0,0.95,0
Pl_psbC,46,15,0,0.95,0
Pl_psbC,47,16,0,0.92,0
Pl_psbC,48,17,0,0.95,0
Pl_psbC,49,18,0,1.00,0
Pl_psbC,50,19,0,1.00,0
Pl_psbC,51,20,0,0.83,0
Pl_psbC,52,21,0,1.00,0
Pl_psbC,53,22,0,1.00,0
Pl_psbC,54,23,0,0.92,0
Pl_psbC,55,24,0,1.00,0
Pl_psbC,56,25,0,0.95,0
Pl_psbC,57,26,0,1.00,0
Pl_psbC,58,27,0,0.90,0
Pl_psbC,61,28,0,0.77,0
Pl_psbC,62,29,0,0.95,0
Pl_psbC,63,30,0,0.95,0
Pl_psbC,64,31,0,0.95,0
Pl_psbC,65,32,0,0.95,0
Pl_psbC,66,33,0,1.00,0
Pl_psbC,67,34,0,1.00,0
Pl_psbC,68,35,0,1.00,0
Pl_psbC,69,36,0,1.00,0
Pl_psbC,70,37,0,1.00,0
Pl_psbC,71,38,1,1.00,3.00
Pl_psbC,72,39,0,1.00,0
Pl_psbC,73,40,0,1.00,0
Pl_psbC,74,41,0,1.00,0
Pl_psbC,75,42,0,0.71,0
Pl_psbC,76,43,0,0.80,0
Pl_psbC,77,44,0,0.95,0
Pl_psbC,78,45,0,1.00,0
Pl_psbC,79,46,0,1.00,0
Pl_psbC,80,47,0,0.64,0
Pl_psbC,81,48,0,1.00,0
Pl_psbC,82,49,1,0.95,3.70
Pl_psbC,83,50,0,1.00,0
Pl_psbC,84,51,0,0.67,0
Pl_psbC,85,52,0,1.00,0
Pl_psbC,86,53,0,1.00,0
Pl_psbC,87,54,0,1.00,0
Pl_psbC,88,55,0,1.00,0
Pl_psbC,89,56,0,0.78,0
Pl_psbC,90,57,0,1.00,0
Pl_psbC,91,58,1,0.77,1.67
Pl_psbC,92,59,0,0.73,0
Pl_psbC,93,60,0,1.00,0
Pl_psbC,94,61,0,0.92,0
Pl_psbC,95,62,0,0.95,0
Pl_psbC,96,63,0,0.95,0
Pl_psbC,97,64,1,0.85,0.00
Pl_psbC,98,65,0,1.00,0
Pl_psbC,99,66,0,0.95,0
Pl_psbC,100,67,0,1.00,0
Pl_psbC,101,68,0,1.00,0
Pl_psbC,102,69,0,0.57,0
Pl_psbC,103,70,0,1.00,0
Pl_psbC,104,71,1,0.92,-1.80
Pl_psbC,105,72,0,0.70,0
Pl_psbC,106,73,0,0.89,0
Pl_psbC,107,74,0,1.00,0
Pl_psbC,108,75,0,0.95,0
Pl_psbC,109,76,0,0.87,0
Pl_psbC,110,77,1,0.90,4.47
Pl_psbC,111,78,0,1.00,0
Pl_psbC,112,79,0,1.00,0
Pl_psbC,113,80,0,0.76,0
Pl_psbC,114,81,0,1.00,0
Pl_psbC,115,82,1,0.89,0.80
Pl_psbC,116,83,0,0.95,0
Pl_psbC,117,84,0,0.87,0
Pl_psbC,118,85,0,0.85,0
Pl_psbC,119,86,0,1.00,0
Pl_psbC,120,87,0,1.00,0
Pl_psbC,121,88,0,0.81,0
Pl_psbC,122,89,1,0.50,-0.70
Pl_psbC,123,90,0,0.65,0
Pl_psbC,124,91,0,0.70,0
Pl_psbC,125,92,0,0.67,0
Pl_psbC,126,93,0,0.95,0
Pl_psbC,127,94,0,0.85,0
Pl_psbC,128,95,0,1.00,0
Pl_psbC,129,96,1,0.84,0.93
Pl_psbC,130,97,1,0.79,-0.73
Pl_psbC,131,98,0,1.00,0
Pl_psbC,132,99,0,0.95,0
Pl_psbC,133,100,0,0.72,0
Pl_psbC,134,101,0,1.00,0
Pl_psbC,135,102,0,0.85,0
Pl_psbC,136,103,0,0.80,0
Pl_psbC,137,104,0,0.95,0
Pl_psbC,138,105,0,0.95,0
Pl_psbC,139,106,0,0.95,0
Pl_psbC,140,107,1,1.00,2.00
Pl_psbC,141,108,1,1.00,-1.00
Pl_psbC,142,109,0,1.00,0
Pl_psbC,143,110,1,0.85,0.90
Pl_psbC,144,111,0,1.00,0
Pl_psbC,145,112,0,1.00,0
Pl_psbC,146,113,0,0.65,0
Pl_psbC,147,114,0,0.95,0
Pl_psbC,148,115,0,1.00,0
Pl_psbC,149,116,0,0.87,0
Pl_psbC,150,117,0,0.80,0
Pl_psbC,151,118,0,0.74,0
Pl_psbC,152,119,0,1.00,0
Pl_psbC,153,120,0,1.00,0
Pl_psbC,154,121,1,0.77,3.70
Pl_psbC,155,122,0,0.81,0
Pl_psbC,156,123,0,1.00,0
Pl_psbC,157,124,0,0.95,0
Pl_psbC,158,125,0,0.95,0
Pl_psbC,160,127,0,0.97,0
Pl_psbC,161,128,0,0.82,0
Pl_psbC,162,129,0,0.95,0
Pl_psbC,167,130,0,0.82,0
Pl_psbC,169,132,0,1.00,0
Pl_psbC,170,133,0,0.90,0
Pl_psbC,171,134,0,0.95,0
Pl_psbC,172,135,0,0.80,0
Pl_psbC,173,136,0,0.95,0
Pl_psbC,174,137,0,0.80,0
Pl_psbC,175,138,0,1.00,0
Pl_psbC,176,139,0,0.89,0
Pl_psbC,177,140,0,0.90,0
Pl_psbC,178,141,0,0.95,0
Pl_psbC,179,142,1,0.87,0.03
Pl_psbC,180,143,0,1.00,0
Pl_psbC,181,144,0,0.82,0
Pl_psbC,182,145,0,0.95,0
Pl_psbC,183,146,0,0.95,0
Pl_psbC,184,147,0,1.00,0
Pl_psbC,185,148,0,0.87,0
Pl_psbC,186,149,0,1.00,0
Pl_psbC,187,150,0,1.00,0
Pl_psbC,188,151,0,0.63,0
Pl_psbC,189,152,0,0.73,0
Pl_psbC,190,153,0,1.00,0
Pl_psbC,191,154,0,1.00,0
Pl_psbC,192,155,0,0.59,0
Pl_psbC,193,156,0,0.95,0
Pl_psbC,194,157,0,0.67,0
Pl_psbC,195,158,0,0.69,0
Pl_psbC,196,159,0,0.95,0
Pl_psbC,197,160,0,0.87,0
Pl_psbC,198,161,0,0.92,0
Pl_psbC,199,162,0,0.42,0
Pl_psbC,200,163,0,0.82,0
Pl_psbC,201,164,0,0.90,0
Pl_psbC,202,165,0,0.56,0
Pl_psbC,207,166,0,0.69,0
Pl_psbC,208,167,0,0.48,0
Pl_psbC,209,168,1,0.74,5.53
Pl_psbC,210,169,0,1.00,0
Pl_psbC,211,170,0,0.68,0
Pl_psbC,212,171,0,1.00,0
Pl_psbC,213,172,0,1.00,0
Pl_psbC,214,173,0,0.95,0
Pl_psbC,215,174,0,0.95,0
Pl_psbC,216,175,0,0.95,0
Pl_psbC,217,176,0,1.00,0
Pl_psbC,219,177,0,1.00,0
Pl_psbC,220,178,0,1.00,0
Pl_psbC,221,179,0,1.00,0
Pl_psbC,222,180,0,1.00,0
Pl_psbC,223,181,1,1.00,1.00
Pl_psbC,224,182,0,1.00,0
Pl_psbC,225,183,0,0.41,0
Pl_psbC,226,184,0,0.81,0
Pl_psbC,229,187,0,0.45,0
Pl_psbC,230,188,0,0.56,0
Pl_psbC,231,189,1,0.87,0.87
Pl_psbC,232,190,0,1.00,0
Pl_psbC,233,191,0,0.74,0
Pl_psbC,234,192,0,0.81,0
Pl_psbC,235,193,0,0.89,0
Pl_psbC,236,194,0,0.34,0
Pl_psbC,237,195,0,0.72,0
Pl_psbC,238,196,0,1.00,0
Pl_psbC,239,197,0,0.87,0
Pl_psbC,240,198,0,0.78,0
Pl_psbC,241,199,0,1.00,0
Pl_psbC,242,200,0,0.68,0
Pl_psbC,243,201,0,0.71,0
Pl_psbC,244,202,0,0.89,0
Pl_psbC,245,203,0,0.89,0
Pl_psbC,246,204,0,1.00,0
Pl_psbC,247,205,0,0.89,0
Pl_psbC,248,206,0,1.00,0
Pl_psbC,249,207,0,1.00,0
Pl_psbC,250,208,0,0.87,0
Pl_psbC,251,209,0,1.00,0
Pl_psbC,252,210,0,1.00,0
Pl_psbC,253,211,0,0.80,0
Pl_psbC,254,212,1,0.64,-0.33
Pl_psbC,255,213,0,0.95,0
Pl_psbC,256,214,0,0.81,0
Pl_psbC,257,215,0,0.79,0
Pl_psbC,258,216,0,0.92,0
Pl_psbC,259,217,0,0.76,0
Pl_psbC,260,218,0,1.00,0
Pl_psbC,261,219,0,1.00,0
Pl_psbC,262,220,0,0.66,0
Pl_psbC,263,221,0,0.73,0
Pl_psbC,264,222,0,1.00,0
Pl_psbC,265,223,0,1.00,0
Pl_psbC,266,224,0,0.95,0
Pl_psbC,267,225,0,0.75,0
Pl_psbC,268,226,0,0.90,0
Pl_psbC,269,227,0,0.64,0
Pl_psbC,270,228,0,0.90,0
Pl_psbC,271,229,0,0.41,0
Pl_psbC,272,230,0,0.60,0
Pl_psbC,273,231,0,0.90,0
Pl_psbC,274,232,0,0.71,0
Pl_psbC,275,233,1,0.42,-0.13
Pl_psbC,276,234,0,1.00,0
Pl_psbC,277,235,0,1.00,0
Pl_psbC,278,236,0,0.74,0
Pl_psbC,279,237,0,0.83,0
Pl_psbC,280,238,0,1.00,0
Pl_psbC,281,239,0,0.95,0
Pl_psbC,282,240,0,0.58,0
Pl_psbC,283,241,0,0.92,0
Pl_psbC,284,242,0,0.87,0
Pl_psbC,285,243,0,1.00,0
Pl_psbC,286,244,0,0.85,0
Pl_psbC,287,245,1,0.72,-1.17
Pl_psbC,288,246,0,0.95,0
Pl_psbC,289,247,1,0.87,-0.93
Pl_psbC,290,248,0,0.95,0
Pl_psbC,291,249,0,1.00,0
Pl_psbC,292,250,0,0.77,0
Pl_psbC,293,251,0,0.84,0
Pl_psbC,294,252,0,0.87,0
Pl_psbC,295,253,0,0.95,0
Pl_psbC,296,254,0,1.00,0
Pl_psbC,297,255,1,1.00,6.00
Pl_psbC,298,256,0,1.00,0
Pl_psbC,299,257,0,1.00,0
Pl_psbC,300,258,0,1.00,0
Pl_psbC,301,259,0,1.00,0
Pl_psbC,302,260,0,0.95,0
Pl_psbC,303,261,0,1.00,0
Pl_psbC,304,262,0,1.00,0
Pl_psbC,305,263,0,1.00,0
Pl_psbC,306,264,1,0.72,3.17
Pl_psbC,307,265,0,0.95,0
Pl_psbC,308,266,0,0.77,0
Pl_psbC,309,267,0,0.79,0
Pl_psbC,310,268,0,0.56,0
Pl_psbC,311,269,0,0.90,0
Pl_psbC,312,270,0,0.95,0
Pl_psbC,313,271,0,0.60,0
Pl_psbC,314,272,0,0.69,0
Pl_psbC,315,273,0,1.00,0
Pl_psbC,316,274,0,0.59,0
Pl_psbC,317,275,0,0.38,0
Pl_psbC,318,276,0,0.74,0
Pl_psbC,319,277,0,0.70,0
Pl_psbC,320,278,0,1.00,0
Pl_psbC,321,279,0,0.83,0
Pl_psbC,322,280,0,1.00,0
Pl_psbC,323,281,0,0.95,0
Pl_psbC,324,282,0,1.00,0
Pl_psbC,325,283,0,0.92,0
Pl_psbC,326,284,0,1.00,0
Pl_psbC,327,285,0,1.00,0
Pl_psbC,328,286,0,1.00,0
Pl_psbC,329,287,0,1.00,0
Pl_psbC,330,288,0,0.84,0
Pl_psbC,331,289,0,0.82,0
Pl_psbC,332,290,0,1.00,0
Pl_psbC,333,291,0,1.00,0
Pl_psbC,334,292,0,0.95,0
Pl_psbC,335,293,0,0.95,0
Pl_psbC,336,294,0,0.87,0
Pl_psbC,337,295,0,1.00,0
Pl_psbC,338,296,0,1.00,0
Pl_psbC,339,297,0,1.00,0
Pl_psbC,340,298,0,1.00,0
Pl_psbC,341,299,0,0.78,0
Pl_psbC,342,300,0,1.00,0
Pl_psbC,343,301,0,0.95,0
Pl_psbC,344,302,0,1.00,0
Pl_psbC,345,303,0,0.95,0
Pl_psbC,346,304,0,1.00,0
Pl_psbC,347,305,0,1.00,0
Pl_psbC,348,306,1,1.00,1.00
Pl_psbC,349,307,0,1.00,0
Pl_psbC,350,308,0,1.00,0
Pl_psbC,351,309,0,1.00,0
Pl_psbC,352,310,0,0.92,0
Pl_psbC,353,311,0,1.00,0
Pl_psbC,354,312,0,1.00,0
Pl_psbC,355,313,0,0.84,0
Pl_psbC,356,314,0,0.87,0
Pl_psbC,357,315,0,0.85,0
Pl_psbC,358,316,0,0.79,0
Pl_psbC,359,317,1,0.95,-0.17
Pl_psbC,360,318,0,0.95,0
Pl_psbC,361,319,0,0.95,0
Pl_psbC,362,320,0,1.00,0
Pl_psbC,363,321,0,1.00,0
Pl_psbC,364,322,0,1.00,0
Pl_psbC,365,323,0,1.00,0
Pl_psbC,366,324,0,1.00,0
Pl_psbC,367,325,0,0.95,0
Pl_psbC,368,326,0,1.00,0
Pl_psbC,369,327,0,1.00,0
Pl_psbC,370,328,0,1.00,0
Pl_psbC,371,329,0,1.00,0
Pl_psbC,372,330,0,1.00,0
Pl_psbC,373,331,0,1.00,0
Pl_psbC,374,332,0,1.00,0
Pl_psbC,375,333,0,0.83,0
Pl_psbC,376,334,0,1.00,0
Pl_psbC,377,335,0,1.00,0
Pl_psbC,378,336,1,0.85,0.67
Pl_psbC,379,337,0,1.00,0
Pl_psbC,380,338,0,0.87,0
Pl_psbC,381,339,0,1.00,0
Pl_psbC,382,340,0,1.00,0
Pl_psbC,383,341,0,1.00,0
Pl_psbC,384,342,0,1.00,0
Pl_psbC,385,343,0,0.92,0
Pl_psbC,386,344,0,1.00,0
Pl_psbC,387,345,0,1.00,0
Pl_psbC,388,346,0,1.00,0
Pl_psbC,389,347,0,0.95,0
Pl_psbC,390,348,0,0.64,0
Pl_psbC,391,349,0,0.95,0
Pl_psbC,392,350,0,0.90,0
Pl_psbC,393,351,0,0.95,0
Pl_psbC,394,352,0,1.00,0
Pl_psbC,395,353,0,0.68,0
Pl_psbC,396,354,0,0.95,0
Pl_psbC,397,355,0,0.95,0
Pl_psbC,398,356,0,0.95,0
Pl_psbC,399,357,0,1.00,0
Pl_psbC,400,358,0,0.95,0
Pl_psbC,401,359,0,0.92,0
Pl_psbC,402,360,0,0.95,0
Pl_psbC,403,361,0,1.00,0
Pl_psbC,404,362,0,0.95,0
Pl_psbC,405,363,0,1.00,0
Pl_psbC,406,364,0,0.72,0
Pl_psbC,407,365,0,0.84,0
Pl_psbC,408,366,0,0.92,0
Pl_psbC,409,367,0,0.78,0
Pl_psbC,410,368,1,0.77,0.40
Pl_psbC,411,369,0,0.76,0
Pl_psbC,412,370,0,1.00,0
Pl_psbC,413,371,0,0.95,0
Pl_psbC,414,372,0,1.00,0
Pl_psbC,415,373,0,0.95,0
Pl_psbC,416,374,0,1.00,0
Pl_psbC,417,375,0,1.00,0
Pl_psbC,418,376,0,1.00,0
Pl_psbC,419,377,0,1.00,0
Pl_psbC,420,378,0,1.00,0
Pl_psbC,421,379,0,0.89,0
Pl_psbC,422,380,0,0.95,0
Pl_psbC,423,381,0,0.95,0
Pl_psbC,424,382,0,0.95,0
Pl_psbC,425,383,0,1.00,0
Pl_psbC,426,384,0,1.00,0
Pl_psbC,427,385,0,1.00,0
Pl_psbC,428,386,0,1.00,0
Pl_psbC,429,387,0,1.00,0
Pl_psbC,430,388,0,0.95,0
Pl_psbC,431,389,0,1.00,0
Pl_psbC,432,390,0,0.83,0
Pl_psbC,433,391,0,0.92,0
Pl_psbC,434,392,0,1.00,0
Pl_psbC,435,393,0,1.00,0
Pl_psbC,436,394,0,1.00,0
Pl_psbC,437,395,0,1.00,0
Pl_psbC,438,396,0,1.00,0
Pl_psbC,439,397,0,0.95,0
Pl_psbC,440,398,0,0.95,0
Pl_psbC,441,399,0,1.00,0
Pl_psbC,442,400,0,1.00,0
Pl_psbC,443,401,0,1.00,0
Pl_psbC,444,402,0,1.00,0
Pl_psbC,445,403,0,0.87,0
Pl_psbC,446,404,1,0.82,0.80
Pl_psbC,447,405,0,1.00,0
Pl_psbC,448,406,0,0.87,0
Pl_psbC,449,407,0,0.95,0
Pl_psbC,450,408,0,0.92,0
Pl_psbC,451,409,0,1.00,0
Pl_psbC,452,410,0,1.00,0
Pl_psbC,453,411,0,1.00,0
Pl_psbC,454,412,0,1.00,0
Pl_psbC,455,413,0,1.00,0
Pl_psbC,456,414,0,0.63,0
Pl_psbC,457,415,1,0.66,-3.43
Pl_psbC,458,416,1,0.89,6.70
Pl_psbC,459,417,0,1.00,0
Pl_psbC,460,418,0,0.84,0
Pl_psbC,461,419,0,0.71,0
Pl_psbC,462,420,0,1.00,0
Pl_psbC,463,421,0,0.87,0
Pl_psbC,464,422,0,0.92,0
Pl_psbC,465,423,0,0.85,0
Pl_psbC,466,424,0,0.76,0
Pl_psbC,467,425,0,0.60,0
Pl_psbC,468,426,1,0.78,0.20
Pl_psbC,469,427,0,0.92,0
Pl_psbC,470,428,0,1.00,0
Pl_psbC,471,429,0,0.78,0
Pl_psbC,472,430,0,1.00,0
Pl_psbC,473,431,0,1.00,0
Pl_psbC,474,432,0,0.81,0
Pl_psbC,475,433,0,0.95,0
Pl_psbC,476,434,0,1.00,0
Pl_psbC,477,435,0,0.95,0
Pl_psbC,478,436,0,1.00,0
Pl_psbC,479,437,0,1.00,0
Pl_psbC,480,438,0,0.95,0
Pl_psbC,481,439,0,0.95,0
Pl_psbC,482,440,0,0.90,0
Pl_psbC,483,441,0,0.95,0
Pl_psbC,484,442,0,0.95,0
Pl_psbC,485,443,0,1.00,0
Pl_psbC,486,444,0,0.95,0
Pl_psbC,487,445,0,1.00,0
Pl_psbC,488,446,0,0.92,0
Pl_psbC,489,447,0,0.75,0
Pl_psbC,490,448,0,1.00,0
Pl_psbC,491,449,0,0.56,0
Pl_psbC,492,450,0,0.64,0
Pl_psbC,493,451,0,1.00,0
Pl_psbC,494,452,0,0.82,0
Pl_psbC,495,453,0,0.87,0
Pl_psbC,496,454,0,0.95,0
Pl_psbC,497,455,0,0.84,0
Pl_psbC,498,456,0,0.87,0
Pl_psbC,499,457,1,0.79,2.00
Pl_psbC,500,458,1,0.92,0.13
Pl_psbC,501,459,0,0.77,0
Pl_psbC,502,460,0,0.92,0
Pl_psbD,29,1,0,0.87,0
Pl_psbD,30,2,0,0.81,0
Pl_psbD,31,3,0,0.89,0
Pl_psbD,32,4,0,0.74,0
Pl_psbD,33,5,0,0.95,0
Pl_psbD,34,6,0,0.65,0
Pl_psbD,37,9,0,0.39,0
Pl_psbD,38,10,0,0.52,0
Pl_psbD,44,16,1,0.41,-1.07
Pl_psbD,45,17,0,0.73,0
Pl_psbD,46,18,0,0.73,0
Pl_psbD,47,19,0,0.38,0
Pl_psbD,48,20,0,0.95,0
Pl_psbD,66,38,0,0.85,0
Pl_psbD,67,39,0,0.81,0
Pl_psbD,68,40,1,0.53,3.13
Pl_psbD,69,41,0,1.00,0
Pl_psbD,70,42,0,1.00,0
Pl_psbD,71,43,0,1.00,0
Pl_psbD,72,44,0,0.89,0
Pl_psbD,73,45,0,0.89,0
Pl_psbD,74,46,0,0.87,0
Pl_psbD,75,47,0,1.00,0
Pl_psbD,76,48,0,1.00,0
Pl_psbD,77,49,0,1.00,0
Pl_psbD,78,50,0,1.00,0
Pl_psbD,79,51,0,1.00,0
Pl_psbD,80,52,0,0.77,0
Pl_psbD,81,53,0,1.00,0
Pl_psbD,82,54,0,1.00,0
Pl_psbD,83,55,0,1.00,0
Pl_psbD,84,56,0,1.00,0
Pl_psbD,85,57,0,0.92,0
Pl_psbD,86,58,0,0.95,0
Pl_psbD,87,59,0,0.95,0
Pl_psbD,88,60,0,0.92,0
Pl_psbD,89,61,0,1.00,0
Pl_psbD,90,62,1,0.79,2.00
Pl_psbD,91,63,0,0.83,0
Pl_psbD,92,64,0,0.89,0
Pl_psbD,93,65,0,0.87,0
Pl_psbD,94,66,0,0.83,0
Pl_psbD,95,67,0,0.66,0
Pl_psbD,96,68,0,1.00,0
Pl_psbD,97,69,0,0.89,0
Pl_psbD,98,70,0,1.00,0
Pl_psbD,99,71,0,0.70,0
Pl_psbD,100,72,1,1.00,6.00
Pl_psbD,101,73,1,1.00,2.00
Pl_psbD,102,74,0,0.87,0
Pl_psbD,103,75,0,1.00,0
Pl_psbD,104,76,0,1.00,0
Pl_psbD,105,77,1,0.95,0.97
Pl_psbD,106,78,0,0.92,0
Pl_psbD,107,79,0,1.00,0
Pl_psbD,109,80,0,0.95,0
Pl_psbD,110,81,0,0.95,0
Pl_psbD,111,82,0,1.00,0
Pl_psbD,112,83,0,1.00,0
Pl_psbD,113,84,0,1.00,0
Pl_psbD,114,85,0,0.95,0
Pl_psbD,115,86,0,0.89,0
Pl_psbD,116,87,0,1.00,0
Pl_psbD,117,88,0,0.87,0
Pl_psbD,118,89,0,1.00,0
Pl_psbD,119,90,0,1.00,0
Pl_psbD,120,91,0,1.00,0
Pl_psbD,121,92,0,1.00,0
Pl_psbD,122,93,0,1.00,0
Pl_psbD,123,94,0,1.00,0
Pl_psbD,124,95,0,0.92,0
Pl_psbD,125,96,0,1.00,0
Pl_psbD,126,97,0,0.87,0
Pl_psbD,127,98,0,1.00,0
Pl_psbD,128,99,0,1.00,0
Pl_psbD,129,100,0,1.00,0
Pl_psbD,130,101,0,0.85,0
Pl_psbD,131,102,0,1.00,0
Pl_psbD,132,103,0,0.92,0
Pl_psbD,133,104,0,1.00,0
Pl_psbD,134,105,0,1.00,0
Pl_psbD,135,106,0,0.92,0
Pl_psbD,136,107,0,0.87,0
Pl_psbD,137,108,0,1.00,0
Pl_psbD,138,109,0,1.00,0
Pl_psbD,139,110,0,0.90,0
Pl_psbD,140,111,0,0.87,0
Pl_psbD,141,112,0,0.83,0
Pl_psbD,142,113,0,0.87,0
Pl_psbD,143,114,0,1.00,0
Pl_psbD,144,115,0,1.00,0
Pl_psbD,145,116,0,1.00,0
Pl_psbD,146,117,0,1.00,0
Pl_psbD,147,118,0,1.00,0
Pl_psbD,148,119,0,0.90,0
Pl_psbD,149,120,0,1.00,0
Pl_psbD,150,121,0,0.82,0
Pl_psbD,151,122,0,0.81,0
Pl_psbD,152,123,0,0.95,0
Pl_psbD,153,124,0,0.90,0
Pl_psbD,154,125,0,1.00,0
Pl_psbD,155,126,0,0.76,0
Pl_psbD,156,127,0,1.00,0
Pl_psbD,157,128,0,0.83,0
Pl_psbD,158,129,0,1.00,0
Pl_psbD,159,130,0,1.00,0
Pl_psbD,160,131,0,1.00,0
Pl_psbD,161,132,0,1.00,0
Pl_psbD,162,133,0,0.73,0
Pl_psbD,163,134,0,1.00,0
Pl_psbD,164,135,0,0.58,0
Pl_psbD,165,136,1,1.00,2.00
Pl_psbD,166,137,0,0.92,0
Pl_psbD,167,138,0,1.00,0
Pl_psbD,168,139,0,1.00,0
Pl_psbD,169,140,0,0.73,0
Pl_psbD,170,141,0,0.90,0
Pl_psbD,171,142,0,0.82,0
Pl_psbD,172,143,1,0.85,-0.67
Pl_psbD,173,144,1,1.00,1.00
Pl_psbD,174,145,0,1.00,0
Pl_psbD,175,146,0,1.00,0
Pl_psbD,176,147,0,0.78,0
Pl_psbD,177,148,0,1.00,0
Pl_psbD,178,149,0,1.00,0
Pl_psbD,179,150,0,1.00,0
Pl_psbD,180,151,0,1.00,0
Pl_psbD,181,152,0,1.00,0
Pl_psbD,182,153,0,0.92,0
Pl_psbD,183,154,0,1.00,0
Pl_psbD,184,155,0,0.95,0
Pl_psbD,185,156,0,0.82,0
Pl_psbD,186,157,0,0.92,0
Pl_psbD,187,158,0,0.80,0
Pl_psbD,188,159,0,0.82,0
Pl_psbD,189,160,0,1.00,0
Pl_psbD,190,161,0,1.00,0
Pl_psbD,191,162,0,1.00,0
Pl_psbD,192,163,0,1.00,0
Pl_psbD,193,164,0,1.00,0
Pl_psbD,194,165,0,1.00,0
Pl_psbD,195,166,0,0.95,0
Pl_psbD,196,167,0,1.00,0
Pl_psbD,197,168,0,1.00,0
Pl_psbD,198,169,0,0.92,0
Pl_psbD,199,170,0,1.00,0
Pl_psbD,200,171,0,1.00,0
Pl_psbD,201,172,0,0.81,0
Pl_psbD,202,173,0,0.81,0
Pl_psbD,203,174,0,0.95,0
Pl_psbD,204,175,0,0.89,0
Pl_psbD,205,176,0,0.87,0
Pl_psbD,206,177,0,1.00,0
Pl_psbD,207,178,0,1.00,0
Pl_psbD,208,179,0,1.00,0
Pl_psbD,209,180,1,0.55,-0.43
Pl_psbD,210,181,0,1.00,0
Pl_psbD,211,182,0,1.00,0
Pl_psbD,212,183,0,1.00,0
Pl_psbD,213,184,0,1.00,0
Pl_psbD,214,185,0,1.00,0
Pl_psbD,215,186,0,0.83,0
Pl_psbD,216,187,0,0.85,0
Pl_psbD,217,188,0,1.00,0
Pl_psbD,218,189,0,1.00,0
Pl_psbD,219,190,0,1.00,0
Pl_psbD,220,191,0,0.95,0
Pl_psbD,221,192,0,1.00,0
Pl_psbD,222,193,0,1.00,0
Pl_psbD,223,194,0,0.89,0
Pl_psbD,224,195,0,1.00,0
Pl_psbD,225,196,0,1.00,0
Pl_psbD,226,197,0,1.00,0
Pl_psbD,227,198,0,0.89,0
Pl_psbD,228,199,0,1.00,0
Pl_psbD,229,200,0,1.00,0
Pl_psbD,230,201,0,1.00,0
Pl_psbD,231,202,0,1.00,0
Pl_psbD,232,203,0,0.83,0
Pl_psbD,233,204,0,1.00,0
Pl_psbD,234,205,0,1.00,0
Pl_psbD,235,206,0,0.75,0
Pl_psbD,236,207,0,1.00,0
Pl_psbD,237,208,0,1.00,0
Pl_psbD,238,209,0,1.00,0
Pl_psbD,239,210,0,1.00,0
Pl_psbD,240,211,0,1.00,0
Pl_psbD,241,212,0,0.89,0
Pl_psbD,242,213,0,1.00,0
Pl_psbD,243,214,0,0.95,0
Pl_psbD,244,215,0,0.95,0
Pl_psbD,245,216,0,1.00,0
Pl_psbD,246,217,0,1.00,0
Pl_psbD,247,218,0,1.00,0
Pl_psbD,248,219,0,1.00,0
Pl_psbD,249,220,0,1.00,0
Pl_psbD,250,221,0,1.00,0
Pl_psbD,251,222,0,1.00,0
Pl_psbD,252,223,0,1.00,0
Pl_psbD,253,224,0,1.00,0
Pl_psbD,254,225,0,0.85,0
Pl_psbD,255,226,0,1.00,0
Pl_psbD,256,227,0,1.00,0
Pl_psbD,257,228,0,0.81,0
Pl_psbD,258,229,0,0.95,0
Pl_psbD,259,230,0,1.00,0
Pl_psbD,260,231,0,1.00,0
Pl_psbD,261,232,0,0.92,0
Pl_psbD,262,233,0,1.00,0
Pl_psbD,263,234,0,1.00,0
Pl_psbD,264,235,0,1.00,0
Pl_psbD,265,236,0,1.00,0
Pl_psbD,266,237,0,1.00,0
Pl_psbD,267,238,0,1.00,0
Pl_psbD,268,239,0,1.00,0
Pl_psbD,269,240,1,0.77,1.00
